id,x,y,prob
2523,1.2,-0.2,0.32443977
2524,1.3,-0.2,0.336168042
2525,1.4,-0.2,0.337033119
2526,1.5,-0.2,0.328314478
2527,1.6,-0.2,0.311997986
2528,1.7,-0.2,0.290226503
2529,1.8,-0.2,0.26488548
2530,1.9,-0.2,0.237382093
2531,2,-0.2,0.208616507
2532,2.1,-0.2,0.179126681
2533,2.2,-0.2,0.149384761
2534,2.3,-0.2,0.120177453
2535,2.4,-0.2,0.092881997
2536,2.5,-0.2,0.069367849
2537,2.6,-0.2,0.051467804
2538,2.7,-0.2,0.0404193
2539,2.8,-0.2,0.036781979
2540,2.9,-0.2,0.040866685
2541,3,-0.2,0.053297778
2542,3.1,-0.2,0.075377121
2543,3.2,-0.2,0.10912327
2544,3.3,-0.2,0.15692882
2545,3.4,-0.2,0.220763888
2546,3.5,-0.2,0.300958807
2547,3.6,-0.2,0.394959576
2548,3.7,-0.2,0.496884248
2549,3.8,-0.2,0.598615473
2550,3.9,-0.2,0.692169281
2551,4,-0.2,0.771983544
2552,4.1,-0.2,0.835856241
2553,4.2,-0.2,0.884419648
2554,-2.6,-0.15,0.977403832
2555,-2.5,-0.15,0.951090154
2556,-2.4,-0.15,0.902485875
2557,-2.3,-0.15,0.827847833
2558,-2.2,-0.15,0.736808573
2559,-2.1,-0.15,0.647291153
2560,-2,-0.15,0.570524092
2561,-1.9,-0.15,0.50731279
2562,-1.8,-0.15,0.454072462
2563,-1.7,-0.15,0.407379508
2564,-1.6,-0.15,0.365114337
2565,-1.5,-0.15,0.326207062
2566,-1.4,-0.15,0.290192177
2567,-1.3,-0.15,0.256890859
2568,-1.2,-0.15,0.226231021
2569,-1.1,-0.15,0.198158712
2570,-1,-0.15,0.172601728
2571,-0.9,-0.15,0.149460923
2572,-0.8,-0.15,0.128615498
2573,-0.7,-0.15,0.109935223
2574,-0.6,-0.15,0.093296572
2575,-0.5,-0.15,0.078602056
2576,-0.4,-0.15,0.065803489
2577,-0.3,-0.15,0.054930429
2578,-0.2,-0.15,0.046124723
2579,-0.1,-0.15,0.039680235
2580,0,-0.15,0.03608308
2581,0.1,-0.15,0.036041514
2582,0.2,-0.15,0.040486586
2583,0.3,-0.15,0.050516363
2584,0.4,-0.15,0.067252026
2585,0.5,-0.15,0.091580636
2586,0.6,-0.15,0.123788085
2587,0.7,-0.15,0.163146415
2588,0.8,-0.15,0.207603203
2589,0.9,-0.15,0.253776411
2590,1,-0.15,0.297403856
2591,1.1,-0.15,0.334195769
2592,1.2,-0.15,0.360792441
2593,1.3,-0.15,0.375433025
2594,1.4,-0.15,0.378093359
2595,1.5,-0.15,0.370129866
2596,1.6,-0.15,0.353664512
2597,1.7,-0.15,0.33096834
2598,1.8,-0.15,0.304006472
2599,1.9,-0.15,0.274200418
2600,2,-0.15,0.242406186
2601,2.1,-0.15,0.209101947
2602,2.2,-0.15,0.174781049
2603,2.3,-0.15,0.140468998
2604,2.4,-0.15,0.108078512
2605,2.5,-0.15,0.080189146
2606,2.6,-0.15,0.059211287
2607,2.7,-0.15,0.046600629
2608,2.8,-0.15,0.042827044
2609,2.9,-0.15,0.048013162
2610,3,-0.15,0.062648037
2611,3.1,-0.15,0.087969579
2612,3.2,-0.15,0.125919981
2613,3.3,-0.15,0.178660071
2614,3.4,-0.15,0.2476232
2615,3.5,-0.15,0.332246191
2616,3.6,-0.15,0.428909793
2617,3.7,-0.15,0.530938023
2618,3.8,-0.15,0.630134415
2619,3.9,-0.15,0.719215384
2620,4,-0.15,0.793711576
2621,4.1,-0.15,0.852402425
2622,4.2,-0.15,0.896513767
2623,-2.6,-0.1,0.986420392
2624,-2.5,-0.1,0.969915143
2625,-2.4,-0.1,0.93756391
2626,-2.3,-0.1,0.88316225
2627,-2.2,-0.1,0.808947151
2628,-2.1,-0.1,0.727809298
2629,-2,-0.1,0.652762075
2630,-1.9,-0.1,0.588347388
2631,-1.8,-0.1,0.532950581
2632,-1.7,-0.1,0.483638385
2633,-1.6,-0.1,0.438276291
2634,-1.5,-0.1,0.395733912
2635,-1.4,-0.1,0.3555562
2636,-1.3,-0.1,0.317643717
2637,-1.2,-0.1,0.282044816
2638,-1.1,-0.1,0.248840935
2639,-1,-0.1,0.218091809
2640,-0.9,-0.1,0.189815947
2641,-0.8,-0.1,0.163991064
2642,-0.7,-0.1,0.140565742
2643,-0.6,-0.1,0.11947772
2644,-0.5,-0.1,0.100676922
2645,-0.4,-0.1,0.084152891
2646,-0.3,-0.1,0.069967137
2647,-0.2,-0.1,0.058290765
2648,-0.1,-0.1,0.049446374
2649,0,-0.1,0.043950054
2650,0.1,-0.1,0.042543984
2651,0.2,-0.1,0.046202312
2652,0.3,-0.1,0.056083574
2653,0.4,-0.1,0.07339463
2654,0.5,-0.1,0.099131926
2655,0.6,-0.1,0.133690588
2656,0.7,-0.1,0.176397301
2657,0.8,-0.1,0.225125699
2658,0.9,-0.1,0.276236445
2659,1,-0.1,0.325040466
2660,1.1,-0.1,0.366750135
2661,1.2,-0.1,0.397574487
2662,1.3,-0.1,0.415486146
2663,1.4,-0.1,0.420372568
2664,1.5,-0.1,0.413625317
2665,1.6,-0.1,0.397449784
2666,1.7,-0.1,0.374187881
2667,1.8,-0.1,0.345826227
2668,1.9,-0.1,0.313743879
2669,2,-0.1,0.278703795
2670,2.1,-0.1,0.241103543
2671,2.2,-0.1,0.201503321
2672,2.3,-0.1,0.16131373
2673,2.4,-0.1,0.123199406
2674,2.5,-0.1,0.090612633
2675,2.6,-0.1,0.06653904
2676,2.7,-0.1,0.05252062
2677,2.8,-0.1,0.048801673
2678,2.9,-0.1,0.055246417
2679,3,-0.1,0.072190434
2680,3.1,-0.1,0.100801854
2681,3.2,-0.1,0.142923915
2682,3.3,-0.1,0.200436371
2683,3.4,-0.1,0.274176032
2684,3.5,-0.1,0.362665531
2685,3.6,-0.1,0.461300255
2686,3.7,-0.1,0.562798051
2687,3.8,-0.1,0.659086517
2688,3.9,-0.1,0.743674301
2689,4,-0.1,0.813126352
2690,4.1,-0.1,0.867063587
2691,4.2,-0.1,0.907174186
2692,-2.6,-0.05,0.991885436
2693,-2.5,-0.05,0.98171046
2694,-2.4,-0.05,0.960850871
2695,-2.3,-0.05,0.923117502
2696,-2.2,-0.05,0.866327387
2697,-2.1,-0.05,0.79746659
2698,-2,-0.05,0.728284857
2699,-1.9,-0.05,0.665849906
2700,-1.8,-0.05,0.61075142
2701,-1.7,-0.05,0.560891621
2702,-1.6,-0.05,0.514258266
2703,-1.5,-0.05,0.46966731
2704,-1.4,-0.05,0.426636951
2705,-1.3,-0.05,0.3851103
2706,-1.2,-0.05,0.345237708
2707,-1.1,-0.05,0.307240385
2708,-1,-0.05,0.271334909
2709,-0.9,-0.05,0.23769763
2710,-0.8,-0.05,0.206454309
2711,-0.7,-0.05,0.17768582
2712,-0.6,-0.05,0.151444364
2713,-0.5,-0.05,0.127777125
2714,-0.4,-0.05,0.106755819
2715,-0.3,-0.05,0.088511511
2716,-0.2,-0.05,0.073274262
2717,-0.1,-0.05,0.061416376
2718,0,-0.05,0.053495727
2719,0.1,-0.05,0.050291193
2720,0.2,-0.05,0.052814652
2721,0.3,-0.05,0.062273087
2722,0.4,-0.05,0.079942356
2723,0.5,-0.05,0.106909598
2724,0.6,-0.05,0.14366227
2725,0.7,-0.05,0.189571585
2726,0.8,-0.05,0.242438888
2727,0.9,-0.05,0.298383467
2728,1,-0.05,0.352317386
2729,1.1,-0.05,0.398987723
2730,1.2,-0.05,0.434197796
2731,1.3,-0.05,0.455660622
2732,1.4,-0.05,0.463157216
2733,1.5,-0.05,0.45807272
2734,1.6,-0.05,0.442637828
2735,1.7,-0.05,0.419198054
2736,1.8,-0.05,0.389690014
2737,1.9,-0.05,0.355379075
2738,2,-0.05,0.316876022
2739,2.1,-0.05,0.274481246
2740,2.2,-0.05,0.22889694
2741,2.3,-0.05,0.182112807
2742,2.4,-0.05,0.13778602
2743,2.5,-0.05,0.10036446
2744,2.6,-0.05,0.073333024
2745,2.7,-0.05,0.058151375
2746,2.8,-0.05,0.054718834
2747,2.9,-0.05,0.062604462
2748,3,-0.05,0.081994669
2749,3.1,-0.05,0.113988903
2750,3.2,-0.05,0.160305173
2751,3.3,-0.05,0.222484592
2752,3.4,-0.05,0.300701769
2753,3.5,-0.05,0.392546826
2754,3.6,-0.05,0.492516727
2755,3.7,-0.05,0.592907713
2756,3.8,-0.05,0.685953241
2757,3.9,-0.05,0.766022727
2758,4,-0.05,0.830653496
2759,4.1,-0.05,0.880185467
2760,4.2,-0.05,0.916661005
2761,-2.6,0,0.995167631
2762,-2.5,0,0.98896781
2763,-2.4,0,0.975818562
2764,-2.3,0,0.950617036
2765,-2.2,0,0.909376796
2766,-2.1,0,0.854282028
2767,-2,0,0.793966347
2768,-1.9,0,0.736318043
2769,-1.8,0,0.683858246
2770,-1.7,0,0.635539008
2771,-1.6,0,0.589608654
2772,-1.5,0,0.544842718
2773,-1.4,0,0.500680362
2774,-1.3,0,0.457036088
2775,-1.2,0,0.414098847
2776,-1.1,0,0.372187518
2777,-1,0,0.33165977
2778,-0.9,0,0.292859839
2779,-0.8,0,0.256093389
2780,-0.7,0,0.221621528
2781,-0.6,0,0.189668811
2782,-0.5,0,0.16044174
2783,-0.4,0,0.134155368
2784,-0.3,0,0.111066309
2785,-0.2,0,0.091510904
2786,-0.1,0,0.075947162
2787,0,0,0.064997884
2788,0.1,0,0.059488767
2789,0.2,0,0.060467676
2790,0.3,0,0.069178592
2791,0.4,0,0.086947799
2792,0.5,0,0.114930332
2793,0.6,0,0.153682754
2794,0.7,0,0.202602517
2795,0.8,0,0.25941202
2796,0.9,0,0.319999978
2797,1,0,0.37890901
2798,1.1,0,0.430462043
2799,1.2,0,0.470095074
2800,1.3,0,0.495281087
2801,1.4,0,0.505685801
2802,1.5,0,0.502650976
2803,1.6,0,0.488374416
2804,1.7,0,0.46513347
2805,1.8,0,0.434735215
2806,1.9,0,0.39825118
2807,2,0,0.356077459
2808,2.1,0,0.30841307
2809,2.2,0,0.256210998
2810,2.3,0,0.202268319
2811,2.4,0,0.151461629
2812,2.5,0,0.10928267
2813,2.6,0,0.079571554
2814,2.7,0,0.06353388
2815,2.8,0,0.060643325
2816,2.9,0,0.070171411
2817,3,0,0.092173682
2818,3.1,0,0.127680601
2819,3.2,0,0.17824938
2820,3.3,0,0.245014533
2821,3.4,0,0.327419679
2822,3.5,0,0.422114275
2823,3.6,0,0.522800385
2824,3.7,0,0.621540923
2825,3.8,0,0.711039159
2826,3.9,0,0.786570888
2827,4,0,0.846576629
2828,4.1,0,0.892003001
2829,4.2,0,0.925154096
2830,-2.6,0.05,0.997126722
2831,-2.5,0.05,0.993377303
2832,-2.4,0.05,0.985217513
2833,-2.3,0.05,0.968851067
2834,-2.2,0.05,0.940129746
2835,-2.1,0.05,0.898234239
2836,-2,0.05,0.848262022
2837,-1.9,0.05,0.797396353
2838,-1.8,0.05,0.749436401
2839,-1.7,0.05,0.704419523
2840,-1.6,0.05,0.660976123
2841,-1.5,0.05,0.617875214
2842,-1.4,0.05,0.574435697
2843,-1.3,0.05,0.530462319
2844,-1.2,0.05,0.486088962
2845,-1.1,0.05,0.441645451
2846,-1,0.05,0.397563999
2847,-0.9,0.05,0.354317994
2848,-0.8,0.05,0.312384678
2849,-0.7,0.05,0.272225894
2850,-0.6,0.05,0.234283157
2851,-0.5,0.05,0.198984294
2852,-0.4,0.05,0.166759378
2853,-0.3,0.05,0.138063992
2854,-0.2,0.05,0.113408468
2855,-0.1,0.05,0.093392373
2856,0,0.05,0.078743289
2857,0.1,0.05,0.070356021
2858,0.2,0.05,0.069320116
2859,0.3,0.05,0.076908319
2860,0.4,0.05,0.094478574
2861,0.5,0.05,0.123228028
2862,0.6,0.05,0.163753576
2863,0.7,0.05,0.215452906
2864,0.8,0.05,0.275954241
2865,0.9,0.05,0.340919798
2866,1,0.05,0.404550272
2867,1.1,0.05,0.460789768
2868,1.2,0.05,0.504754103
2869,1.3,0.05,0.533706215
2870,1.4,0.05,0.547197418
2871,1.5,0.05,0.546496909
2872,1.6,0.05,0.533716482
2873,1.7,0.05,0.510995563
2874,1.8,0.05,0.479931715
2875,1.9,0.05,0.441322458
2876,2,0.05,0.395293301
2877,2.1,0.05,0.341958203
2878,2.2,0.05,0.282659743
2879,2.3,0.05,0.221236675
2880,2.4,0.05,0.16395446
2881,2.5,0.05,0.117305106
2882,2.6,0.05,0.085298962
2883,2.7,0.05,0.06874643
2884,2.8,0.05,0.066663445
2885,2.9,0.05,0.078049223
2886,3,0.05,0.102852072
2887,3.1,0.05,0.142026138
2888,3.2,0.05,0.196920454
2889,3.3,0.05,0.268185597
2890,3.4,0.05,0.35446764
2891,3.5,0.05,0.451485366
2892,3.6,0.05,0.552271529
2893,3.7,0.05,0.648847706
2894,3.8,0.05,0.734530586
2895,3.9,0.05,0.805523338
2896,4,0.05,0.861091515
2897,4.1,0.05,0.90268323
2898,4.2,0.05,0.932784176
2899,-2.6,0.1,0.998291229
2900,-2.5,0.1,0.996033317
2901,-2.4,0.1,0.991022072
2902,-2.3,0.1,0.980605714
2903,-2.2,0.1,0.961241703
2904,-2.1,0.1,0.930707611
2905,-2,0.1,0.891134454
2906,-1.9,0.1,0.848068877
2907,-1.8,0.1,0.805794794
2908,-1.7,0.1,0.765296659
2909,-1.6,0.1,0.72567253
2910,-1.5,0.1,0.68574365
2911,-1.4,0.1,0.644701375
2912,-1.3,0.1,0.602181721
2913,-1.2,0.1,0.558171701
2914,-1.1,0.1,0.512905108
2915,-1,0.1,0.466782955
2916,-0.9,0.1,0.420317791
2917,-0.8,0.1,0.374095515
2918,-0.7,0.1,0.328749843
2919,-0.6,0.1,0.28494649
2920,-0.5,0.1,0.243375078
2921,-0.4,0.1,0.204747218
2922,-0.3,0.1,0.169799668
2923,-0.2,0.1,0.139302758
2924,-0.1,0.1,0.114075958
2925,0,0.1,0.095013414
2926,0.1,0.1,0.083119359
2927,0.2,0.1,0.079543261
2928,0.3,0.1,0.085585474
2929,0.4,0.1,0.102619216
2930,0.5,0.1,0.131856564
2931,0.6,0.1,0.173901476
2932,0.7,0.1,0.228118865
2933,0.8,0.1,0.292019209
2934,0.9,0.1,0.361034767
2935,1,0.1,0.429047603
2936,1.1,0.1,0.489668693
2937,1.2,0.1,0.537745266
2938,1.3,0.1,0.570367341
2939,1.4,0.1,0.586981344
2940,1.5,0.1,0.58876399
2941,1.6,0.1,0.577697041
2942,1.7,0.1,0.555720658
2943,1.8,0.1,0.524151282
2944,1.9,0.1,0.483443307
2945,2,0.1,0.433413905
2946,2.1,0.1,0.374134271
2947,2.2,0.1,0.307492157
2948,2.3,0.1,0.238570494
2949,2.4,0.1,0.175099875
2950,2.5,0.1,0.124443884
2951,2.6,0.1,0.090594797
2952,2.7,0.1,0.073879987
2953,2.8,0.1,0.072871863
2954,2.9,0.1,0.086340303
2955,3,0.1,0.114148372
2956,3.1,0.1,0.157156219
2957,3.2,0.1,0.216444979
2958,3.3,0.1,0.292097432
2959,3.4,0.1,0.381904215
2960,3.5,0.1,0.480688198
2961,3.6,0.1,0.580961762
2962,3.7,0.1,0.674896262
2963,3.8,0.1,0.756540559
2964,3.9,0.1,0.823020748
2965,4,0.1,0.874340833
2966,4.1,0.1,0.91235175
2967,4.2,0.1,0.939651529
2968,-2.6,0.15,0.998981533
2969,-2.5,0.15,0.997623606
2970,-2.4,0.15,0.994564514
2971,-2.3,0.15,0.988025815
2972,-2.2,0.15,0.975284242
2973,-2.1,0.15,0.953783155
2974,-2,0.15,0.923644081
2975,-1.9,0.15,0.888497938
2976,-1.8,0.15,0.852409842
2977,-1.7,0.15,0.817047872
2978,-1.6,0.15,0.782011452
2979,-1.5,0.15,0.746247194
2980,-1.4,0.15,0.708851438
2981,-1.3,0.15,0.669275943
2982,-1.2,0.15,0.627303183
2983,-1.1,0.15,0.582979796
2984,-1,0.15,0.536562606
2985,-0.9,0.15,0.488482953
2986,-0.8,0.15,0.439323814
2987,-0.7,0.15,0.389803616
2988,-0.6,0.15,0.340761999
2989,-0.5,0.15,0.293143892
2990,-0.4,0.15,0.247979375
2991,-0.3,0.15,0.206358814
2992,-0.2,0.15,0.169406375
2993,-0.1,0.15,0.138259644
2994,0,0.15,0.114066008
2995,0.1,0.15,0.098003206
2996,0.2,0.15,0.091317568
2997,0.3,0.15,0.095348044
2998,0.4,0.15,0.111472684
2999,0.5,0.15,0.140892126
3000,0.6,0.15,0.184180958
3001,0.7,0.15,0.240632172
3002,0.8,0.15,0.307607155
3003,0.9,0.15,0.380297183
3004,1,0.15,0.452283515
3005,1.1,0.15,0.516887359
3006,1.2,0.15,0.568739726
3007,1.3,0.15,0.604798434
3008,1.4,0.15,0.624420914
3009,1.5,0.15,0.62868055
3010,1.6,0.15,0.619396461
3011,1.7,0.15,0.598261841
3012,1.8,0.15,0.566257234
3013,1.9,0.15,0.523446948
3014,2,0.15,0.469330617
3015,2.1,0.15,0.404005533
3016,2.2,0.15,0.330055942
3017,2.3,0.15,0.253942369
3018,2.4,0.15,0.184826941
3019,2.5,0.15,0.130757354
3020,2.6,0.15,0.095550245
3021,2.7,0.15,0.079023023
3022,2.8,0.15,0.079355303
3023,2.9,0.15,0.095138808
3024,3,0.15,0.12616689
3025,3.1,0.15,0.173175999
3026,3.2,0.15,0.236908107
3027,3.3,0.15,0.316791863
3028,3.4,0.15,0.40971993
3029,3.5,0.15,0.509683343
3030,3.6,0.15,0.608843903
3031,3.7,0.15,0.699705961
3032,3.8,0.15,0.777140294
3033,3.9,0.15,0.839166978
3034,4,0.15,0.886435685
3035,4.1,0.15,0.921108649
3036,4.2,0.15,0.94583713
3037,-2.6,0.2,0.999390049
3038,-2.5,0.2,0.998571956
3039,-2.4,0.2,0.996708299
3040,-2.3,0.2,0.992637375
3041,-2.2,0.2,0.984396143
3042,-2.1,0.2,0.969656614
3043,-2,0.2,0.947441775
3044,-1.9,0.2,0.919663885
3045,-1.8,0.2,0.889694262
3046,-1.7,0.2,0.859565755
3047,-1.6,0.2,0.829354677
3048,-1.5,0.2,0.798201816
3049,-1.4,0.2,0.765168855
3050,-1.3,0.2,0.729551674
3051,-1.2,0.2,0.690919714
3052,-1.1,0.2,0.649085536
3053,-1,0.2,0.604078039
3054,-0.9,0.2,0.556133476
3055,-0.8,0.2,0.505700393
3056,-0.7,0.2,0.453450511
3057,-0.6,0.2,0.400286515
3058,-0.5,0.2,0.347337377
3059,-0.4,0.2,0.295932834
3060,-0.3,0.2,0.247552879
3061,-0.2,0.2,0.203756694
3062,-0.1,0.2,0.166106851
3063,0,0.2,0.136113228
3064,0.1,0.2,0.115218567
3065,0.2,0.2,0.104827848
3066,0.3,0.2,0.106347778
3067,0.4,0.2,0.121161288
3068,0.5,0.2,0.150434929
3069,0.6,0.2,0.194675959
3070,0.7,0.2,0.253061186
3071,0.8,0.2,0.322764576
3072,0.9,0.2,0.398718391
3073,1,0.2,0.47421532
3074,1.1,0.2,0.542326476
3075,1.2,0.2,0.597517236
3076,1.3,0.2,0.63665443
3077,1.4,0.2,0.65902605
3078,1.5,0.2,0.665598909
3079,1.6,0.2,0.658008822
3080,1.7,0.2,0.637671258
3081,1.8,0.2,0.605199357
3082,1.9,0.2,0.560251301
3083,2,0.2,0.502035104
3084,2.1,0.2,0.430764472
3085,2.2,0.2,0.349843631
3086,2.3,0.2,0.267149027
3087,2.4,0.2,0.193136507
3088,2.5,0.2,0.136326109
3089,2.6,0.2,0.100253162
3090,2.7,0.2,0.084253939
3091,2.8,0.2,0.086190133
3092,2.9,0.2,0.104527135
3093,3,0.2,0.138994697
3094,3.1,0.2,0.190163239
3095,3.2,0.2,0.25835448
3096,3.3,0.2,0.342259089
3097,3.4,0.2,0.437850874
3098,3.5,0.2,0.538384483
3099,3.6,0.2,0.635856259
3100,3.7,0.2,0.723271085
3101,3.8,0.2,0.796379839
3102,3.9,0.2,0.854045802
3103,4,0.2,0.897468449
3104,4.1,0.2,0.92903792
3105,4.2,0.2,0.951409221
3106,-2.6,0.25,0.999631613
3107,-2.5,0.25,0.999136052
3108,-2.4,0.25,0.997998097
3109,-2.3,0.25,0.995470863
3110,-2.2,0.25,0.990196168
3111,-2.1,0.25,0.980287366
3112,-2,0.25,0.964338737
3113,-1.9,0.25,0.94297455
3114,-1.8,0.25,0.918659223
3115,-1.7,0.25,0.893484973
3116,-1.6,0.25,0.867928849
3117,-1.5,0.25,0.841373684
3118,-1.4,0.25,0.812914794
3119,-1.3,0.25,0.78174855
3120,-1.2,0.25,0.74726569
3121,-1.1,0.25,0.709049278
3122,-1,0.25,0.666868055
3123,-0.9,0.25,0.620690037
3124,-0.8,0.25,0.570717171
3125,-0.7,0.25,0.517433524
3126,-0.6,0.25,0.461654395
3127,-0.5,0.25,0.404558957
3128,-0.4,0.25,0.34768638
3129,-0.3,0.25,0.292879237
3130,-0.2,0.25,0.242172212
3131,-0.1,0.25,0.197647233
3132,0,0.25,0.161297842
3133,0.1,0.25,0.134949504
3134,0.2,0.25,0.120256948
3135,0.3,0.25,0.118748158
3136,0.4,0.25,0.131826854
3137,0.5,0.25,0.16061016
3138,0.6,0.25,0.205500533
3139,0.7,0.25,0.265510353
3140,0.8,0.25,0.337581819
3141,0.9,0.25,0.416364202
3142,1,0.25,0.494869055
3143,1.1,0.25,0.565953308
3144,1.2,0.25,0.623964207
3145,1.3,0.25,0.665717053
3146,1.4,0.25,0.690451068
3147,1.5,0.25,0.699028726
3148,1.6,0.25,0.692892945
3149,1.7,0.25,0.67316869
3150,1.8,0.25,0.640096822
3151,1.9,0.25,0.592948681
3152,2,0.25,0.530702652
3153,2.1,0.25,0.453791001
3154,2.2,0.25,0.366513982
3155,2.3,0.25,0.278099162
3156,2.4,0.25,0.200077202
3157,2.5,0.25,0.141235413
3158,2.6,0.25,0.104780051
3159,2.7,0.25,0.089638191
3160,2.8,0.25,0.09344103
3161,2.9,0.25,0.114574848
3162,3,0.25,0.152700796
3163,3.1,0.25,0.208168419
3164,3.2,0.25,0.28079085
3165,3.3,0.25,0.368444935
3166,3.4,0.25,0.466191827
3167,3.5,0.25,0.566675944
3168,3.6,0.25,0.661920951
3169,3.7,0.25,0.745576884
3170,3.8,0.25,0.814300857
3171,3.9,0.25,0.867730753
3172,4,0.25,0.907520224
3173,4.1,0.25,0.936212925
3174,4.2,0.25,0.956427165
3175,-2.6,0.3,0.999774465
3176,-2.5,0.3,0.999471155
3177,-2.4,0.3,0.998771144
3178,-2.3,0.3,0.997197619
3179,-2.2,0.3,0.99383414
3180,-2.1,0.3,0.987253051
3181,-2,0.3,0.97602432
3182,-1.9,0.3,0.959950929
3183,-1.8,0.3,0.940595124
3184,-1.7,0.3,0.919867834
3185,-1.6,0.3,0.898536368
3186,-1.5,0.3,0.876244451
3187,-1.4,0.3,0.852180269
3188,-1.3,0.3,0.825504657
3189,-1.2,0.3,0.79548769
3190,-1.1,0.3,0.761526731
3191,-1,0.3,0.723149493
3192,-0.9,0.3,0.680038851
3193,-0.8,0.3,0.632087902
3194,-0.7,0.3,0.579482457
3195,-0.6,0.3,0.52279937
3196,-0.5,0.3,0.463098063
3197,-0.4,0.3,0.401971602
3198,-0.3,0.3,0.341520534
3199,-0.2,0.3,0.284227547
3200,-0.1,0.3,0.232747278
3201,0,0.3,0.1896697
3202,0.1,0.3,0.157338123
3203,0.2,0.3,0.137777888
3204,0.3,0.3,0.132721179
3205,0.4,0.3,0.14362992
3206,0.5,0.3,0.171567966
3207,0.6,0.3,0.216798423
3208,0.7,0.3,0.278118334
3209,0.8,0.3,0.35218889
3210,0.9,0.3,0.433347884
3211,1,0.3,0.514329912
3212,1.1,0.3,0.587810785
3213,1.2,0.3,0.648063843
3214,1.3,0.3,0.691889254
3215,1.4,0.3,0.718497202
3216,1.5,0.3,0.728651316
3217,1.6,0.3,0.723601239
3218,1.7,0.3,0.704185675
3219,1.8,0.3,0.670294832
3220,1.9,0.3,0.620867113
3221,2,0.3,0.554744549
3222,2.1,0.3,0.472680353
3223,2.2,0.3,0.379888888
3224,2.3,0.3,0.286791033
3225,2.4,0.3,0.20572376
3226,2.5,0.3,0.145563879
3227,2.6,0.3,0.109192578
3228,2.7,0.3,0.095227763
3229,2.8,0.3,0.101160893
3230,2.9,0.3,0.125338401
3231,3,0.3,0.167335858
3232,3.1,0.3,0.227215294
3233,3.2,0.3,0.304188999
3234,3.3,0.3,0.395257997
3235,3.4,0.3,0.49460806
3236,3.5,0.3,0.594426914
3237,3.6,0.3,0.686957092
3238,3.7,0.3,0.766609792
3239,3.8,0.3,0.83094402
3240,3.9,0.3,0.880290568
3241,4,0.3,0.916664968
3242,4.1,0.3,0.942699518
3243,4.2,0.3,0.960943732
3244,-2.6,0.35,0.999859034
3245,-2.5,0.35,0.999670218
3246,-2.4,0.35,0.999233533
3247,-2.3,0.35,0.998244105
3248,-2.2,0.35,0.996091053
3249,-2.1,0.35,0.991737626
3250,-2,0.35,0.983925063
3251,-1.9,0.35,0.972023366
3252,-1.8,0.35,0.956834915
3253,-1.7,0.35,0.939939046
3254,-1.6,0.35,0.922271162
3255,-1.5,0.35,0.903726818
3256,-1.4,0.35,0.883628331
3257,-1.3,0.35,0.861157151
3258,-1.2,0.35,0.835524549
3259,-1.1,0.35,0.806004315
3260,-1,0.35,0.771936955
3261,-0.9,0.35,0.732753214
3262,-0.8,0.35,0.688034327
3263,-0.7,0.35,0.637614302
3264,-0.6,0.35,0.581719527
3265,-0.5,0.35,0.521125348
3266,-0.4,0.35,0.457287813
3267,-0.3,0.35,0.39239112
3268,-0.2,0.35,0.329255562
3269,-0.1,0.35,0.271092613
3270,0,0.35,0.221165133
3271,0.1,0.35,0.182468886
3272,0.2,0.35,0.157544451
3273,0.3,0.35,0.148442678
3274,0.4,0.35,0.156747704
3275,0.5,0.35,0.183482306
3276,0.6,0.35,0.228741428
3277,0.7,0.35,0.291054784
3278,0.8,0.35,0.366749774
3279,0.9,0.35,0.44982149
3280,1,0.35,0.532730504
3281,1.1,0.35,0.608003302
3282,1.2,0.35,0.669880805
3283,1.3,0.35,0.715180813
3284,1.4,0.35,0.743101842
3285,1.5,0.35,0.75431546
3286,1.6,0.35,0.749884618
3287,1.7,0.35,0.730380572
3288,1.8,0.35,0.695387859
3289,1.9,0.35,0.643595214
3290,2,0.35,0.573823762
3291,2.1,0.35,0.487239656
3292,2.2,0.35,0.389931646
3293,2.3,0.35,0.293286358
3294,2.4,0.35,0.210159966
3295,2.5,0.35,0.149377079
3296,2.6,0.35,0.113536647
3297,2.7,0.35,0.101061525
3298,2.8,0.35,0.109390942
3299,2.9,0.35,0.136860818
3300,3,0.35,0.182931836
3301,3.1,0.35,0.247301313
3302,3.2,0.35,0.328488577
3303,3.3,0.35,0.422576414
3304,3.4,0.35,0.52294569
3305,3.5,0.35,0.621502604
3306,3.6,0.35,0.710889808
3307,3.7,0.35,0.786363415
3308,3.8,0.35,0.846352832
3309,3.9,0.35,0.891791929
3310,4,0.35,0.924971673
3311,4.1,0.35,0.948557809
3312,4.2,0.35,0.965006459
3313,-2.6,0.4,0.99990922
3314,-2.5,0.4,0.999788639
3315,-2.4,0.4,0.999510039
3316,-2.3,0.4,0.998876342
3317,-2.2,0.4,0.997480412
3318,-2.1,0.4,0.994585327
3319,-2,0.4,0.989165137
3320,-1.9,0.4,0.980426462
3321,-1.8,0.4,0.968610372
3322,-1.7,0.4,0.95490463
3323,-1.6,0.4,0.94030048
3324,-1.5,0.4,0.924915836
3325,-1.4,0.4,0.908229279
3326,-1.3,0.4,0.889483853
3327,-1.2,0.4,0.867884319
3328,-1.1,0.4,0.842642718
3329,-1,0.4,0.812979414
3330,-0.9,0.4,0.778136386
